30,Bistrica pri Tržiču,Bistrica pri Trzicu,SI,46.35472000000000000,14.29167000000000000
29,Solkan,Solkan,SI,45.97139000000000000,13.64944000000000000
29,Spodnji Hotič,Spodnji Hotic,SI,46.10000000000000000,14.83333000000000000
29,Zgornje Gorje,Zgornje Gorje,SI,46.37962000000000000,14.06937000000000000
29,Šentvid pri Stični,Sentvid pri Sticni,SI,45.95004000000000000,14.84344000000000000
29,Drulovka,Drulovka,SI,46.22403000000000000,14.36394000000000000
29,Kokrica,Kokrica,SI,46.27028000000000000,14.36111000000000000
28,Solčava,Solcava,SI,46.41944000000000000,14.69361000000000000
28,Nice,Nice,FR,43.70313000000000000,7.26608000000000000
28,Ergolding,Ergolding,DE,48.57654000000000000,12.17102000000000000
28,Bijeljina,Bijeljina,BA,44.75874000000000000,19.21437000000000000
27,Genève,Geneve,CH,46.20222000000000000,6.14569000000000000
27,Doboj,Doboj,BA,44.73179000000000000,18.08698000000000000
27,Žusterna,Zusterna,SI,45.54556000000000000,13.71000000000000000
27,Nova Gora,Nova Gora,SI,45.69021000000000000,15.09446000000000000
27,Bielsko-Biala,Bielsko-Biala,PL,49.82245000000000000,19.04686000000000000
27,Rateče,Ratece,SI,46.46815000000000000,13.71439000000000000
27,Hvar,Hvar,HR,43.17250000000000000,16.44278000000000000
26,Podgorica,Podgorica,ME,42.44111000000000000,19.26361000000000000
26,Basel,Basel,CH,47.55839000000000000,7.57327000000000000
26,Dol pri Ljubljani,Dol pri Ljubljani,SI,46.08861000000000000,14.60083000000000000
25,Ravenna,Ravenna,IT,44.41344000000000000,12.20121000000000000
25,Derventa,Derventa,BA,44.97839000000000000,17.90779000000000000
25,Dvor,Dvor,SI,45.81389000000000000,14.97111000000000000
25,Wrocław,Wroclaw,PL,51.10000000000000000,17.03333000000000000
25,Rakičan,Rakican,SI,46.65167000000000000,16.20417000000000000
25,Spodnje Škofije,Spodnje Skofije,SI,45.57167000000000000,13.79250000000000000
25,Zgornja Hajdina,Zgornja Hajdina,SI,46.40611000000000000,15.83861000000000000
24,Rotterdam,Rotterdam,NL,51.92250000000000000,4.47917000000000000
24,Bolzano,Bolzano,IT,45.97139000000000000,13.39083000000000000
24,Bohinjska Bela,Bohinjska Bela,SI,46.34889000000000000,14.06389000000000000
24,Štore,Store,SI,46.22083000000000000,15.31389000000000000
24,Ozeljan,Ozeljan,SI,45.94361000000000000,13.73028000000000000
24,Golnik,Golnik,SI,46.33333000000000000,14.33333000000000000
24,Hočevje,Hocevje,SI,45.87028000000000000,14.75611000000000000
24,Črni Vrh,Crni Vrh,SI,46.08333000000000000,14.26667000000000000
23,Jugorje pri Metliki,Jugorje pri Metliki,SI,45.71480000000000000,15.23854000000000000
23,Čakovec,Cakovec,HR,46.38444000000000000,16.43389000000000000
23,Landol,Landol,SI,45.79222000000000000,14.13278000000000000
23,Rab,Rab,HR,44.75694000000000000,14.76083000000000000
23,Mannheim,Mannheim,DE,49.49671000000000000,8.47955000000000000
23,Spodnji Duplek,Spodnji Duplek,SI,46.50306000000000000,15.74528000000000000
23,Trogir,Trogir,HR,43.51250000000000000,16.25167000000000000
23,Grenoble,Grenoble,FR,45.16667000000000000,5.71667000000000000
22,Bitola,Bitola,MK,41.03143000000000000,21.33474000000000000
22,Gorjansko,Gorjansko,SI,45.80417000000000000,13.71250000000000000
22,Budva,Budva,ME,42.28639000000000000,18.84000000000000000
22,Baška,Baska,HR,44.97028000000000000,14.75333000000000000
22,Sofia,Sofia,BG,42.69751000000000000,23.32415000000000000
22,Podgrad,Podgrad,SI,46.07220000000000000,14.64968000000000000
22,Premantura,Premantura,HR,44.80056000000000000,13.90861000000000000
22,Passau,Passau,DE,48.56650000000000000,13.43122000000000000
22,Moravče,Moravce,SI,46.13694000000000000,14.74500000000000000
22,Kruševac,Krusevac,RS,43.58000000000000000,21.33389000000000000
22,Bosanska Gradiška,Bosanska Gradiska,BA,45.14484000000000000,17.25453000000000000
21,Kraljevica,Kraljevica,HR,45.27395000000000000,14.56830000000000000
21,Prijedor,Prijedor,BA,44.97991000000000000,16.71401000000000000
21,Stična,Sticna,SI,45.96056000000000000,14.81028000000000000
21,Sankt Gallen,Sankt Gallen,CH,47.42391000000000000,9.37477000000000000
21,Košice,Kosice,SK,48.71395000000000000,21.25808000000000000
21,České Budějovice,Ceske Budejovice,CZ,48.97447000000000000,14.47434000000000000
21,Portogruaro,Portogruaro,IT,45.78071000000000000,12.84052000000000000
20,Vodnjan,Vodnjan,HR,44.95944000000000000,13.85167000000000000
20,Obrežje,Obrezje,SI,45.84844000000000000,15.69394000000000000
20,Marseille,Marseille,FR,43.29695000000000000,5.38107000000000000
20,Prvačina,Prvacina,SI,45.89000000000000000,13.71806000000000000
20,Szentgotthárd,Szentgotthard,HU,46.95261000000000000,16.27358000000000000
20,Mostar,Mostar,BA,43.34333000000000000,17.80806000000000000
20,Gomilica,Gomilica,SI,46.60333000000000000,16.31194000000000000
20,Gomilsko,Gomilsko,SI,46.25278000000000000,15.04222000000000000
19,Eindhoven,Eindhoven,NL,51.44083000000000000,5.47778000000000000
19,Žlebič,Zlebic,SI,45.76528000000000000,14.69306000000000000
19,Kraljevo,Kraljevo,RS,43.72583000000000000,20.68944000000000000
19,Opava,Opava,CZ,49.93866000000000000,17.90257000000000000
19,Dutovlje,Dutovlje,SI,45.75806000000000000,13.83222000000000000
19,Volčja Draga,Volcja Draga,SI,45.90694000000000000,13.67750000000000000
19,Žiče,Zice,SI,46.31500000000000000,15.47972000000000000
19,Zgornja Polskava,Zgornja Polskava,SI,46.42556000000000000,15.61222000000000000
19,Hradec Králové,Hradec Kralove,CZ,50.20923000000000000,15.83277000000000000
19,Livorno,Livorno,IT,43.54427000000000000,10.32615000000000000
19,Žilina,Zilina,SK,49.22315000000000000,18.73941000000000000
19,Lyon,Lyon,FR,45.74846000000000000,4.84671000000000000
18,Šentvid pri Grobelnem,Sentvid pri Grobelnem,SI,46.22525000000000000,15.46053000000000000
18,Slavonski Brod,Slavonski Brod,HR,45.16028000000000000,18.01556000000000000
18,Kufstein,Kufstein,AT,47.58333000000000000,12.16667000000000000
18,Ribčev Laz,Ribcev Laz,SI,46.26667000000000000,14.05000000000000000
18,Pregarje,Pregarje,SI,45.57778000000000000,14.13583000000000000
18,Zgornja Kungota,Zgornja Kungota,SI,46.63917000000000000,15.61556000000000000
18,Kalce,Kalce,SI,45.89556000000000000,14.19361000000000000
18,Gabrovka,Gabrovka,SI,45.99951000000000000,14.98829000000000000
18,Rimini,Rimini,IT,44.05755000000000000,12.56528000000000000
18,Podturn pri Dol. Toplicah,Podturn pri Dol. Toplicah,SI,45.74111000000000000,15.04167000000000000
18,Starše,Starse,SI,46.46583000000000000,15.76722000000000000
18,Heidelberg,Heidelberg,DE,49.40768000000000000,8.69079000000000000
18,Kupšinci,Kupsinci,SI,46.67361000000000000,16.11972000000000000
18,Erlangen,Erlangen,DE,49.59099000000000000,11.00783000000000000
17,Zgornje Jezersko,Zgornje Jezersko,SI,46.39410000000000000,14.50659000000000000
17,Podnanos,Podnanos,SI,45.79694000000000000,13.97139000000000000
17,Hočko Pohorje,Hocko Pohorje,SI,46.50265000000000000,15.57303000000000000
17,Ronchi,Ronchi,IT,45.59402000000000000,12.00038000000000000
17,Schladming,Schladming,AT,47.39289000000000000,13.68699000000000000
17,Velike Lašče,Velike Lasce,SI,45.83222000000000000,14.63639000000000000
17,Mislinjska Dobrava,Mislinjska Dobrava,SI,46.46528000000000000,15.12389000000000000
17,Zagorje,Zagorje,SI,46.08389000000000000,15.48306000000000000
17,Čatež,Catez,SI,45.97125000000000000,14.96039000000000000
17,Bihać,Bihac,BA,44.81694000000000000,15.87083000000000000
16,Bloška Polica,Bloska Polica,SI,45.76222000000000000,14.46917000000000000
16,Lienz,Lienz,AT,46.82890000000000000,12.76903000000000000
16,Rožna Dolina,Rozna Dolina,SI,45.94194000000000000,13.66779000000000000
16,Leoben,Leoben,AT,47.37650000000000000,15.09144000000000000
16,Pašman,Pasman,HR,43.95750000000000000,15.38500000000000000
16,Kumanovo,Kumanovo,MK,42.13222000000000000,21.71444000000000000
16,Gornji Dolič,Gornji Dolic,SI,46.42333000000000000,15.18444000000000000
16,Leskovec pri Krškem,Leskovec pri Krskem,SI,45.93566000000000000,15.47184000000000000
16,Schwechat,Schwechat,AT,48.13333000000000000,16.46667000000000000
16,Filovci,Filovci,SI,46.66139000000000000,16.30500000000000000
16,Olomouc,Olomouc,CZ,49.59552000000000000,17.25175000000000000
16,Dolnja Košana,Dolnja Kosana,SI,45.66278000000000000,14.12417000000000000
15,Malinska,Malinska,HR,45.12417000000000000,14.52828000000000000
15,Šmartno pri Slovenj Gradcu,Smartno pri Slovenj Gradcu,SI,46.48944000000000000,15.10667000000000000
15,Trento,Trento,IT,46.06787000000000000,11.12108000000000000
15,Pisa,Pisa,IT,43.70853000000000000,10.40360000000000000
15,Ig,Ig,SI,45.96028000000000000,14.52889000000000000
15,Cieszyn,Cieszyn,PL,49.75133000000000000,18.63213000000000000
15,Belluno,Belluno,IT,46.14675000000000000,12.21324000000000000
15,Velika Kladuša,Velika Kladusa,BA,45.18497000000000000,15.80579000000000000
15,Brčko,Brcko,BA,44.87278000000000000,18.80833000000000000
15,Podbrdo,Podbrdo,SI,46.21000000000000000,13.96444000000000000
15,Dovže,Dovze,SI,46.46194000000000000,15.16611000000000000
15,Tübingen,Tuebingen,DE,48.52266000000000000,9.05222000000000000
14,Bilje,Bilje,SI,45.89444000000000000,13.63222000000000000
14,Zenica,Zenica,BA,44.20169000000000000,17.90397000000000000
14,Fažana,Fazana,HR,44.92750000000000000,13.80361000000000000
14,Tarvisio,Tarvisio,IT,46.50567000000000000,13.58689000000000000
14,Bertoki,Bertoki,SI,45.54556000000000000,13.76778000000000000
14,Loče,Loce,SI,46.29972000000000000,15.50000000000000000
14,Laze v Tuhinju,Laze v Tuhinju,SI,46.21944000000000000,14.76111000000000000
14,Rosenheim,Rosenheim,DE,47.85637000000000000,12.12247000000000000
14,Rečica ob Paki,Recica ob Paki,SI,46.32444000000000000,15.04333000000000000
14,Nijmegen,Nijmegen,NL,51.84250000000000000,5.85278000000000000
14,Utrecht,Utrecht,NL,52.09083000000000000,5.12222000000000000
14,Reka,Reka,SI,46.12167000000000000,13.92639000000000000
14,Horjul,Horjul,SI,46.02361000000000000,14.29917000000000000
14,Lovrenc na Pohorju,Lovrenc na Pohorju,SI,46.54056000000000000,15.39306000000000000
14,Punat,Punat,HR,45.01472000000000000,14.62889000000000000
14,Siegen,Siegen,DE,50.87481000000000000,8.02431000000000000
14,Osp,Osp,SI,45.56833000000000000,13.86472000000000000
14,Selnica ob Dravi,Selnica ob Dravi,SI,46.55000000000000000,15.49500000000000000
13,Radomlje,Radomlje,SI,46.17361000000000000,14.61222000000000000
13,Materija,Materija,SI,45.58139000000000000,13.99667000000000000
13,Prnjavor,Prnjavor,BA,44.87021000000000000,17.66256000000000000
13,Sladki Vrh,Sladki Vrh,SI,46.68892000000000000,15.73719000000000000
13,Bol,Bol,HR,43.26194000000000000,16.65500000000000000
13,Rogoza,Rogoza,SI,46.50000000000000000,15.68333000000000000
13,Labin,Labin,HR,45.09500000000000000,14.11972000000000000
13,Madrid,Madrid,ES,40.41650000000000000,-3.70256000000000000
13,Krka,Krka,SI,45.88129000000000000,14.77807000000000000
13,Zgornje Škofije,Zgornje Skofije,SI,45.56639000000000000,13.79944000000000000
13,Piacenza,Piacenza,IT,45.04202000000000000,9.70462000000000000
13,Ravne,Ravne,SI,45.96141000000000000,15.00556000000000000
13,Zdenska Vas,Zdenska Vas,SI,45.85611000000000000,14.70528000000000000
13,Thessaloníki,Thessaloniki,GR,40.64361000000000000,22.93086000000000000
13,Muggia,Muggia,IT,45.60419000000000000,13.76754000000000000
13,Aachen,Aachen,DE,50.77664000000000000,6.08342000000000000
13,Renkovci,Renkovci,SI,46.63667000000000000,16.30278000000000000
12,Lausanne,Lausanne,CH,46.51600000000000000,6.63282000000000000
12,Subotica,Subotica,RS,46.10000000000000000,19.66667000000000000
12,Essen,Essen,DE,51.45657000000000000,7.01228000000000000
12,Sromlje,Sromlje,SI,45.98333000000000000,15.60000000000000000
12,Tivat,Tivat,ME,42.43639000000000000,18.69611000000000000
12,Gradišče nad Prvačino,Gradisce nad Prvacino,SI,45.88889000000000000,13.70167000000000000
12,Poljane nad Škofjo Loko,Poljane nad Skofjo Loko,SI,46.12099000000000000,14.18622000000000000
12,Bremen,Bremen,DE,53.07516000000000000,8.80777000000000000
12,Zell am See,Zell am See,AT,47.32556000000000000,12.79444000000000000
12,Podlehnik,Podlehnik,SI,46.33528000000000000,15.88000000000000000
12,Korčula,Korcula,HR,42.96222000000000000,17.13694000000000000
12,Planina pri Sevnici,Planina pri Sevnici,SI,46.11139000000000000,15.40944000000000000
12,Spittal an der Drau,Spittal an der Drau,AT,46.80000000000000000,13.50000000000000000
12,Kleinkirchheim,Kleinkirchheim,AT,46.82278000000000000,13.79222000000000000
12,Grahovo ob Bači,Grahovo ob Baci,SI,46.15389000000000000,13.86194000000000000
12,Frankolovo,Frankolovo,SI,46.33056000000000000,15.31444000000000000
12,Paklenica,Paklenica,HR,45.32028000000000000,17.02806000000000000
12,Bačka Palanka,Backa Palanka,RS,45.25083000000000000,19.39194000000000000
12,Bregenz,Bregenz,AT,47.50311000000000000,9.74710000000000000
12,Prilep,Prilep,MK,41.34514000000000000,21.55504000000000000
12,Nerezine,Nerezine,HR,44.65750000000000000,14.39333000000000000
11,Osluševci,Oslusevci,SI,46.41306000000000000,16.05139000000000000
11,Teslić,Teslic,BA,44.60639000000000000,17.85972000000000000
11,Mol,Mol,BE,51.19188000000000000,5.11662000000000000
11,Ambrus,Ambrus,SI,45.82722000000000000,14.81667000000000000
11,Parma,Parma,IT,44.79935000000000000,10.32618000000000000
11,Koprivnica,Koprivnica,SI,46.03535000000000000,15.54033000000000000
11,Chamonix-Mont-Blanc,Chamonix-Mont-Blanc,FR,45.92375000000000000,6.86933000000000000
11,Cremona,Cremona,IT,45.14047000000000000,10.02297000000000000
11,Nova Vas pri Ptuju,Nova Vas pri Ptuju,SI,46.43333000000000000,15.88333000000000000
11,Travnik,Travnik,BA,44.22637000000000000,17.66583000000000000
11,Memmingen,Memmingen,DE,47.98372000000000000,10.18527000000000000
11,Razkrižje,Razkrizje,SI,46.52167000000000000,16.28111000000000000
11,Leibnitz,Leibnitz,AT,46.78161000000000000,15.53836000000000000
11,Siófok,Siofok,HU,46.90413000000000000,18.05800000000000000
11,Knežak,Knezak,SI,45.62454000000000000,14.24480000000000000
11,Mlaka pri Kranju,Mlaka pri Kranju,SI,46.28333000000000000,14.35000000000000000
11,Pilsen,Pilsen,CZ,49.74747000000000000,13.37759000000000000
11,Vič,Vic,SI,46.05000000000000000,14.48333000000000000
11,Šmartno pod Šmarno Goro,Smartno pod Smarno Goro,SI,46.13333000000000000,14.48333000000000000
11,Dobrova,Dobrova,SI,46.04580000000000000,14.39186000000000000
11,Barcelona,Barcelona,ES,41.38879000000000000,2.15899000000000000
11,Győr,Gyor,HU,47.68333000000000000,17.63512000000000000
11,Slap ob Idrijci,Slap ob Idrijci,SI,46.12333000000000000,13.80472000000000000
11,Gradac,Gradac,SI,45.61667000000000000,15.25000000000000000
10,Pleso,Pleso,HR,45.73333000000000000,16.08333000000000000
10,Bolzano,Bolzano,IT,46.49067000000000000,11.33982000000000000
10,Slovenska Vas,Slovenska Vas,SI,45.66833000000000000,14.82611000000000000
10,Podbrezje,Podbrezje,SI,46.30000000000000000,14.28333000000000000
10,Vitez,Vitez,BA,44.15424000000000000,17.79009000000000000
10,Gornja Bistrica,Gornja Bistrica,SI,46.56667000000000000,16.26667000000000000
10,Dortmund,Dortmund,DE,51.51494000000000000,7.46600000000000000
10,Martjanci,Martjanci,SI,46.68639000000000000,16.19778000000000000
10,Bužim,Buzim,BA,45.05361000000000000,16.03254000000000000
10,Podplat,Podplat,SI,46.24611000000000000,15.57639000000000000
10,Maastricht,Maastricht,NL,50.84833000000000000,5.68889000000000000
10,Buzet,Buzet,HR,45.40944000000000000,13.96667000000000000
10,Pijava Gorica,Pijava Gorica,SI,45.95111000000000000,14.57194000000000000
10,Venezia,Venezia,IT,44.42329000000000000,11.17365000000000000
10,Dragomer,Dragomer,SI,46.01667000000000000,14.38333000000000000
10,Gornji Ajdovec,Gornji Ajdovec,SI,45.82402000000000000,15.01743000000000000
10,Turjak,Turjak,SI,45.87889000000000000,14.61528000000000000
10,Heilbronn,Heilbronn,DE,49.13995000000000000,9.22054000000000000
10,Libeliče,Libelice,SI,46.62000000000000000,14.94972000000000000
10,Obrov,Obrov,SI,45.54250000000000000,14.08694000000000000
10,Sargans,Sargans,CH,47.04896000000000000,9.44103000000000000
10,Krška Vas,Krska Vas,SI,45.90000000000000000,15.56667000000000000
10,Hrušica,Hrusica,SI,46.44500000000000000,14.01778000000000000
10,Orebić,Orebic,HR,42.98556000000000000,17.17472000000000000
9,Dragonja,Dragonja,SI,45.46056000000000000,13.66000000000000000
9,Lugano,Lugano,CH,46.01008000000000000,8.96004000000000000
9,Razvanje,Razvanje,SI,46.51444000000000000,15.63611000000000000
9,Senožeti,Senozeti,SI,46.09139000000000000,14.73306000000000000
9,Prešov,Presov,SK,48.99839000000000000,21.23393000000000000
9,Grad,Grad,SI,46.80000000000000000,16.10000000000000000
9,Erfurt,Erfurt,DE,50.97870000000000000,11.03283000000000000
9,Ivanjkovci,Ivanjkovci,SI,46.46222000000000000,16.14583000000000000
9,Radmirje,Radmirje,SI,46.33000000000000000,14.85111000000000000
9,Kapele,Kapele,SI,45.93333000000000000,15.68333000000000000
9,Wiener Neustadt,Wiener Neustadt,AT,47.80000000000000000,16.25000000000000000
9,Negotin,Negotin,RS,44.22639000000000000,22.53083000000000000
9,Paraćin,Paracin,RS,43.86083000000000000,21.40778000000000000
9,Tišina,Tisina,SI,46.65806000000000000,16.09167000000000000
9,Gliwice,Gliwice,PL,50.29761000000000000,18.67658000000000000
9,Trebija,Trebija,SI,46.09806000000000000,14.10278000000000000
9,London,London,GB,51.50853000000000000,-0.12574000000000000
9,Opatje Selo,Opatje Selo,SI,45.85083000000000000,13.58361000000000000
9,Saarbrücken,Saarbrucken,DE,49.23540000000000000,6.98165000000000000
9,Pristava pri Mestinju,Pristava pri Mestinju,SI,46.19667000000000000,15.59611000000000000
9,Friedrichshafen,Friedrichshafen,DE,47.65689000000000000,9.47554000000000000
9,Guča,Guca,RS,43.77895000000000000,20.22557000000000000
9,Sv. Ana v Slov. Goricah,Sv. Ana v Slov. Goricah,SI,46.64917000000000000,15.84417000000000000
9,Marburg an der Lahn,Marburg an der Lahn,DE,50.80904000000000000,8.77069000000000000
9,Holzkirchen,Holzkirchen,DE,47.87663000000000000,11.70181000000000000
9,Imeno,Imeno,SI,46.13194000000000000,15.60167000000000000
9,Kassel,Kassel,DE,51.31667000000000000,9.50000000000000000
8,Villesse,Villesse,IT,45.86526000000000000,13.44380000000000000
8,Podpeč,Podpec,SI,45.96972000000000000,14.41750000000000000
8,Kirchheim unter Teck,Kirchheim unter Teck,DE,48.64683000000000000,9.45378000000000000
8,Pordenone,Pordenone,IT,45.95689000000000000,12.66051000000000000
8,Grabonoški Vrh,Grabonoski Vrh,SI,46.57472000000000000,15.96832000000000000
8,Zavrč,Zavrc,SI,46.39167000000000000,16.04972000000000000
8,Podvelka,Podvelka,SI,46.58694000000000000,15.33056000000000000
8,Kobilje,Kobilje,SI,46.68472000000000000,16.39778000000000000
8,Pakoštane,Pakostane,HR,43.91222000000000000,15.50889000000000000
8,Bogojina,Bogojina,SI,46.67611000000000000,16.28389000000000000
8,Sukošan,Sukosan,HR,44.04667000000000000,15.31556000000000000
8,Bad Aibling,Bad Aibling,DE,47.86380000000000000,12.01055000000000000
8,Krašnja,Krasnja,SI,46.16667000000000000,14.73333000000000000
8,Flachau,Flachau,AT,48.61667000000000000,15.28333000000000000
8,Brunico,Brunico,IT,46.79942000000000000,11.93429000000000000
8,Orzepowice,Orzepowice,PL,50.11667000000000000,18.53333000000000000
8,Latisana,Latisana,IT,45.76859000000000000,13.00618000000000000
8,Križe,Krize,SI,46.34278000000000000,14.30139000000000000
8,Mikulov,Mikulov,CZ,48.80556000000000000,16.63780000000000000
8,Omišalj,Omisalj,HR,45.20889000000000000,14.55639000000000000
8,Sindelfingen,Sindelfingen,DE,48.70000000000000000,9.01667000000000000
8,Voghera,Voghera,IT,44.99467000000000000,9.00862000000000000
8,Trenčín,Trencin,SK,48.89452000000000000,18.04436000000000000
8,Bamberg,Bamberg,DE,49.89873000000000000,10.90067000000000000
8,Lipica,Lipica,SI,45.66722000000000000,13.88250000000000000
8,Banovci,Banovci,SI,46.57250000000000000,16.16750000000000000
8,Šentvid,Sentvid,SI,46.09639000000000000,14.46972000000000000
8,Landshut,Landshut,DE,48.52961000000000000,12.16179000000000000
8,Stranice,Stranice,SI,46.36361000000000000,15.36528000000000000
7,Metz,Metz,FR,49.11911000000000000,6.17269000000000000
7,Lesično,Lesicno,SI,46.10250000000000000,15.51417000000000000
7,Kropa,Kropa,SI,46.30000000000000000,14.20000000000000000
7,Banská Bystrica,Banska Bystrica,SK,48.73946000000000000,19.15349000000000000
7,Groningen,Groningen,NL,53.21917000000000000,6.56667000000000000
7,Dolnja Bistrica,Dolnja Bistrica,SI,46.54000000000000000,16.28861000000000000
7,Fjesa,Fjesa,SI,45.52444000000000000,13.58167000000000000
7,Šmarjeta,Smarjeta,SI,45.88333000000000000,15.25000000000000000
7,Zvornik,Zvornik,BA,44.38605000000000000,19.10247000000000000
7,Brno střed,Brno stred,CZ,49.19343000000000000,16.60712000000000000
7,Gančani,Gancani,SI,46.63250000000000000,16.25111000000000000
7,Hermagor,Hermagor,AT,46.62722000000000000,13.36722000000000000
7,Nagykanizsa,Nagykanizsa,HU,46.45347000000000000,16.99104000000000000
7,Vir,Vir,HR,44.30306000000000000,15.08528000000000000
7,Podnart,Podnart,SI,46.29523000000000000,14.25573000000000000
7,Dol pri Hrastniku,Dol pri Hrastniku,SI,46.14194000000000000,15.11278000000000000
7,Modena,Modena,IT,44.64783000000000000,10.92539000000000000
7,Kromberk,Kromberk,SI,45.96083000000000000,13.66556000000000000
7,Tortona,Tortona,IT,44.89784000000000000,8.86374000000000000
7,Stari Trg ob Kolpi,Stari Trg ob Kolpi,SI,45.49359000000000000,15.07719000000000000
7,Hrpelje,Hrpelje,SI,45.60722000000000000,13.94278000000000000
7,Lokovica,Lokovica,SI,46.35944000000000000,15.05194000000000000
7,Zabukovica,Zabukovica,SI,46.21408000000000000,15.15954000000000000
7,Dunaj,Dunaj,SI,45.97909000000000000,15.45645000000000000
7,Sitten,Sitten,CH,46.22908000000000000,7.35942000000000000
7,Feldkirch,Feldkirch,AT,47.23306000000000000,9.60000000000000000
7,Viganj,Viganj,HR,42.98861000000000000,17.09528000000000000
7,Samobor,Samobor,HR,45.80306000000000000,15.71806000000000000
7,Kostrena,Kostrena,HR,45.30111000000000000,14.50556000000000000
7,Ancona,Ancona,IT,43.59420000000000000,13.50337000000000000
7,Rabac,Rabac,HR,45.07944000000000000,14.15750000000000000
7,Pojate,Pojate,RS,43.74213000000000000,21.45546000000000000
6,Ohrid,Ohrid,MK,41.11722000000000000,20.80194000000000000
6,Gornji Petrovci,Gornji Petrovci,SI,46.80528000000000000,16.22250000000000000
6,Dobbiaco,Dobbiaco,IT,46.72878000000000000,12.22225000000000000
6,The Hague,The Hague,NL,52.07667000000000000,4.29861000000000000
6,Kaiserslautern,Kaiserslautern,DE,49.44300000000000000,7.77161000000000000
6,Ljubija,Ljubija,SI,46.35000000000000000,14.98333000000000000
6,Biš,Bis,SI,46.52750000000000000,15.88694000000000000
6,Bukovska Vas,Bukovska Vas,SI,46.55000000000000000,15.05167000000000000
6,Chełmno,Chelmno,PL,53.34855000000000000,18.42510000000000000
6,Liège,Liege,BE,50.63373000000000000,5.56749000000000000
6,Vranje,Vranje,RS,42.55139000000000000,21.90028000000000000
6,Poznań,Poznan,PL,52.40692000000000000,16.92993000000000000
6,Rakitna,Rakitna,SI,45.88833000000000000,14.44417000000000000
6,Šinkov Turn,Sinkov Turn,SI,46.16667000000000000,14.53333000000000000
6,Knittelfeld,Knittelfeld,AT,47.21667000000000000,14.81667000000000000
6,Motovun,Motovun,HR,45.33667000000000000,13.82861000000000000
6,Mala Polana,Mala Polana,SI,46.58667000000000000,16.35083000000000000
6,Kitzbühel,Kitzbuhel,AT,47.44637000000000000,12.39215000000000000
6,Lignano Sabbiadoro,Lignano Sabbiadoro,IT,45.67590000000000000,13.11727000000000000
6,Debeli Rtič,Debeli Rtic,SI,45.59194000000000000,13.71278000000000000
6,Dornbirn,Dornbirn,AT,47.41427000000000000,9.74195000000000000
6,Peroj,Peroj,HR,44.95194000000000000,13.79694000000000000
6,Dobrnič,Dobrnic,SI,45.87500000000000000,14.98000000000000000
6,Ortnek,Ortnek,SI,45.78196000000000000,14.67531000000000000
6,Medana,Medana,SI,45.98528000000000000,13.52139000000000000
6,Ferrara,Ferrara,IT,44.84346000000000000,11.60868000000000000
6,Tröpolach,Troepolach,AT,46.61278000000000000,13.27556000000000000
6,Copenhagen,Copenhagen,DK,55.67594000000000000,12.56553000000000000
6,Lokavec,Lokavec,SI,45.90167000000000000,13.87972000000000000
6,Svilajnac,Svilajnac,RS,44.23370000000000000,21.19670000000000000
6,Pescara,Pescara,IT,42.45840000000000000,14.20283000000000000
6,Želimlje,Zelimlje,SI,45.91556000000000000,14.57139000000000000
6,Dolič,Dolic,SI,46.83655000000000000,16.10722000000000000
6,Murski Petrovci,Murski Petrovci,SI,46.66611000000000000,16.05556000000000000
6,Veszprém,Veszprem,HU,47.09327000000000000,17.91149000000000000
6,Tolmezzo,Tolmezzo,IT,46.39996000000000000,13.02051000000000000
6,Saalbach,Saalbach,AT,47.39138000000000000,12.63642000000000000
6,Heerlen,Heerlen,NL,50.88365000000000000,5.98154000000000000
6,Senj,Senj,HR,44.98944000000000000,14.90583000000000000
6,Nova Gradiška,Nova Gradiska,HR,45.25500000000000000,17.38306000000000000
6,Prigorica,Prigorica,SI,45.71194000000000000,14.75250000000000000
6,Göppingen,Goeppingen,DE,48.70354000000000000,9.65209000000000000
6,Ravensburg,Ravensburg,DE,47.78198000000000000,9.61062000000000000
6,Dovje,Dovje,SI,46.46863000000000000,13.97202000000000000
5,Goriča Vas,Gorica Vas,SI,45.73000000000000000,14.73889000000000000
5,Zwolle,Zwolle,NL,52.51250000000000000,6.09444000000000000
5,Opuzen,Opuzen,HR,43.01528000000000000,17.56556000000000000
5,Conegliano,Conegliano,IT,45.88246000000000000,12.29645000000000000
5,Kresnice,Kresnice,SI,46.10204000000000000,14.78575000000000000
5,Perugia,Perugia,IT,43.11220000000000000,12.38878000000000000
5,Gornja Težka Voda,Gornja Tezka Voda,SI,45.75757000000000000,15.21350000000000000
5,Sistiana-Visogliano,Sistiana-Visogliano,IT,45.77237000000000000,13.63824000000000000
5,Nancy,Nancy,FR,48.68439000000000000,6.18496000000000000
5,Kalsdorf bei Graz,Kalsdorf bei Graz,AT,46.96528000000000000,15.48028000000000000
5,Annecy,Annecy,FR,45.90000000000000000,6.11667000000000000
5,Dragatuš,Dragatus,SI,45.52083000000000000,15.17556000000000000
5,Wageningen,Wageningen,NL,51.97000000000000000,5.66667000000000000
5,Lebring,Lebring,AT,46.85222000000000000,15.53833000000000000
5,Velike Lipljene,Velike Lipljene,SI,45.90570000000000000,14.64041000000000000
5,Kotor,Kotor,ME,42.42067000000000000,18.76825000000000000
5,Slovenja Vas,Slovenja Vas,SI,46.45000000000000000,15.80000000000000000
